OBJECTID,Facility Name,Street Address,City,ZIP Code,County Code,County Name,Type,Category,longitude,latitude,x,y
550,HARBOR FREE CLINIC PEDIATRIC CENTER,731 S Beacon St,San Pedro,90731,37,Los Angeles,Clinic,Free Clinic,-118.2804888,33.73765181,-13166922.43,3993628.589
551,CHILDREN'S DENTAL HEALTH CLINIC/HILLSIDE MED PLAZA,2880 Atlantic Ave,Long Beach,90806,37,Los Angeles,Clinic,Community Clinic,-118.18486,33.80951,-13156277.09,4003251.811
552,ARROYO VISTA FAMILY HEALTH CENTER-MOBILE CLINIC II,6000 N Figueroa St,Los Angeles,90042,37,Los Angeles,Clinic,Community Clinic,-118.18891,34.11147,-13156727.93,4043778.904
553,"CHILDREN'S CLINIC FAMILY HLTH CTR., THE/N. LONG BEACH",1060 E 70Th St,Long Beach,90805,37,Los Angeles,Clinic,Community Clinic,-118.17949,33.88181,-13155679.3,4012942.363
554,VASEK POLAK CHILDREN'S CLINIC FAM. HLTH CTR,1057 Pine Ave,Long Beach,90813,37,Los Angeles,Clinic,Community Clinic,-118.19241,33.7801,-13157117.55,3999312.259
555,ARROYO VISTA FAMILY HEALTH CENTER - WILLIAM MEAD,268 Bloom St,Los Angeles,90012,37,Los Angeles,Clinic,Community Clinic,-118.22938,34.06355,-13161233.03,4037337.777
556,ARROYO VISTA FAMILY HEALTH CENTER - ESTRADA COURTS,1305 S Concord St,Los Angeles,90023,37,Los Angeles,Clinic,Community Clinic,-118.2081,34.02093,-13158864.15,4031612.104
557,ARROYO VISTA FAMILY HEALTH CENTER - RAMONA GARDENS,1424 Crusado Ln,Los Angeles,90042,37,Los Angeles,Clinic,Community Clinic,-118.19499,34.05831,-13157404.75,4036633.667
558,VENICE FAMILY CLINIC-MAR VISTA GARDENS CLINIC,4909 Marionwood Dr,Culver City,90230,37,Los Angeles,Clinic,Free Clinic,-118.41074,33.994,-13181421.93,4027995.747
559,SAINT ANTHONY MEDICAL CENTER -SOTO,5725 Soto St,Huntington Park,90255,37,Los Angeles,Clinic,Community Clinic,-118.219565,33.99053,-13160140.43,4027529.852
560,CLINICA MONSENOR OSCAR A. ROMERO,2032 Marengo St,Los Angeles,90033,37,Los Angeles,Clinic,Community Clinic,-118.207,34.05633,-13158741.7,4036367.622
561,"ALL FOR HEALTH HEALTH FOR ALL, INC.",517 E Broadway,Glendale,91205,37,Los Angeles,Clinic,Community Clinic,-118.24987,34.14642,-13163513.96,4048478.982
562,NORTHEAST COMMUNITY CLINIC-BELL,4129 Gage Ave,Bell,90201,37,Los Angeles,Clinic,Community Clinic,-118.1928,33.97866,-13157160.96,4025936.29
563,ST JOHN'S WELL CHILD AND FAM CENTER-LINCOLN HEIGHTS,2512 Alta St,Los Angeles,90031,37,Los Angeles,Clinic,Community Clinic,-118.20461,34.07467,-13158475.64,4038832.137
564,ST. JOHN'S WELL CHILD AND FAM CTR/GRIFFITH AVE CL,4765 E 4Th St,Los Angeles,90022,37,Los Angeles,Clinic,Community Clinic,-118.1626,34.03121,-13153799.11,4032992.88
565,ST. JOHN'S WELL CHILD AND FAM CENTER-DENTAL CLINIC,2300 S Flower St,Los Angeles,90007,37,Los Angeles,Clinic,Community Clinic,-118.2729,34.03009,-13166077.65,4032842.438
566,"ALTAMED MEDICAL GROUP, BELL",6901 Atlantic Ave,Bell,90201,37,Los Angeles,Clinic,Community Clinic,-118.18782,33.97308,-13156606.59,4025187.245
567,UNIVERSAL HEALTH FOUNDATION,2020 E 1St St,Los Angeles,90033,37,Los Angeles,Clinic,Community Clinic,-118.2143,34.04512,-13159554.33,4034861.493
568,COMPREHENSIVE COMMUNITY HEALTH CTR. INC-EAGLE ROCK,1704 Colorado Blvd,Los Angeles,90041,37,Los Angeles,Clinic,Community Clinic,-118.2037786,34.13929106,-13158383.1,4047520.123
569,"COMPREHENSIVE COMMUNITY HEALTH CTR., INC-HIGHLAND PARK",5059 York Blvd,Los Angeles,90042,37,Los Angeles,Clinic,Community Clinic,-118.20506,34.12116,-13158525.74,4045081.821
570,"COMPREHENSIVE COMMUNITY HEALTH CTR., INC-N HOLLYWOOD",12157 Victory Blvd,North Hollywood,91606,37,Los Angeles,Clinic,Community Clinic,-118.3985189,34.18701416,-13180061.48,4053940.528
571,CALIFORNIA FAMILY CARE MED. GRP. KING CTR. CLINIC,4501 West Ml King Blvd,Los Angeles,90016,37,Los Angeles,Clinic,Community Clinic,-118.34575,34.01771,-13174187.28,4031179.639
572,ALTAMED MEDICAL AND DENTAL GROUP-E.L.A.BOYLE HEIGHTS,3945 Whittier Blvd,Los Angeles,90023,37,Los Angeles,Clinic,Community Clinic,-118.18786,34.02395,-13156611.04,4032017.723
573,CALIFORNIA FAMILY CARE MED. GRP. PRIMEROS PASITOS,113 W 9Th St,Los Angeles,90015,37,Los Angeles,Clinic,Community Clinic,-118.25501,34.04174,-13164086.15,4034407.41
574,"CALIFORNIA FAMILY CARE MED. GROUP, WOMEN'S HEALTH",1400 S Grand Ave,Los Angeles,90015,37,Los Angeles,Clinic,Community Clinic,-118.265341,34.037012,-13165236.19,4033772.261
575,CLINICA PARA LAS MUJERES,231 W Vernon Ave,Los Angeles,90037,37,Los Angeles,Clinic,Community Clinic,-118.27678,34.00389,-13166509.57,4029323.714
576,"CATALYST FOUNDATION FOR AIDS AWARENESS AND CARE, THE",44758 Elm Ave,Lancaster,93534,37,Los Angeles,Clinic,Community Clinic,-118.141505,34.695251,-13151450.82,4122543.034
577,EDISON PACIFIC,437 S Pacific Ave,Glendale,91204,37,Los Angeles,Clinic,Community Clinic,-118.2644416,34.140506,-13165136.07,4047683.53
578,ANTELOPE VALLEY PREGNANCY COUNSELING CENTER,1334 E Palmdale Blvd,Palmdale,93550,37,Los Angeles,Clinic,Community Clinic,-118.10419,34.579594,-13147296.94,4106894.731
579,SOUTH BAY FAMILY HEALTHCARE CENTER,1091 S La Brea Ave,Inglewood,90301,37,Los Angeles,Clinic,Community Clinic,-118.3529708,33.94924317,-13174991.09,4021988.005
580,JWCH MEDICAL CLINIC,340 N Madison Ave,Los Angeles,90004,37,Los Angeles,Clinic,Community Clinic,-118.28915,34.07758,-13167886.59,4039223.231
581,PLANNED PARENTHOOD LOS ANGELES-BIXBY BOYLE HTS CTR,560 S St Louis St,Los Angeles,90033,37,Los Angeles,Clinic,Community Clinic,-118.216835,34.039667,-13159836.53,4034128.923
582,WESTSIDE PREGNANCY RESOURCE CENTER,828 Pico Blvd,Santa Monica,90405,37,Los Angeles,Clinic,Community Clinic,-118.48247,34.0124,-13189406.87,4030466.511
583,"KAMILA COMPREHENSIVE HEALTH CENTER, INC.",1028 N Lake Ave,Pasadena,91104,37,Los Angeles,Clinic,Community Clinic,-118.132333,34.163666,-13150429.81,4050798.94
584,INSTITUTE FOR MULTICULTURAL COUNSELING AND EDUCATION,431 N Brand Blvd,Glendale,91203,37,Los Angeles,Clinic,Community Clinic,-118.25515,34.15239,-13164101.73,4049282.022
585,FOOTHILLS PREGNANCY RESOURCE CENTER,924 Buena Vista St,Duarte,91010,37,Los Angeles,Clinic,Free Clinic,-117.9774859,34.1416482,-13133192.31,4047837.153
586,EL PROYECTO DEL BARRIO - MOBILE UNIT,4732 E 3Rd St,Los Angeles,90022,37,Los Angeles,Clinic,Community Clinic,-118.1627,34.03315,-13153810.25,4033253.473
587,PREGNANCY COUNSELING CENTER,10211 Sepulveda Blvd,Mission Hills,91345,37,Los Angeles,Clinic,Community Clinic,-118.4678142,34.2557811,-13187775.4,4063198.447
588,"ASIAN PACIFIC HEALTH CARE VENTURE, INC.",1575 W 2Nd St,Los Angeles,90026,37,Los Angeles,Clinic,Community Clinic,-118.26371,34.0613,-13165054.63,4037035.435
589,DUAL DIAGNOSIS ASSESSMENT AND TREATMENT CTR. INC.,1773 E Century Blvd,Los Angeles,90002,37,Los Angeles,Clinic,Community Clinic,-118.2413,33.94587,-13162559.96,4021535.349
590,"CHILDREN'S CLINIC FAM HLTH CTR AT CESAR CHAVEZ, THE",730 W 3Rd St,Long Beach,90802,37,Los Angeles,Clinic,Community Clinic,-118.20135,33.77052,-13158112.75,3998029.283
591,"FAMILY CLINIC OF LONG BEACH, THE",1043 Elm Ave,Long Beach,90813,37,Los Angeles,Clinic,Community Clinic,-118.1880262,33.779725,-13156629.55,3999262.035
592,PLANNED PARENTHOOD LOS ANGELES-DOROTHY HECHT CTR,8520 S Broadway,Los Angeles,90003,37,Los Angeles,Clinic,Community Clinic,-118.27826,33.96118,-13166674.33,4023589.984
593,QUEENSCARE HEALTH CENTERS,184 Bimini Pl,Los Angeles,90004,37,Los Angeles,Clinic,Community Clinic,-118.29051,34.07084,-13168037.99,4038317.421
594,ALTAMED MEDICAL GROUP AT CHILDRENS HOSPITAL L.A.,5000 W Sunset Blvd,Los Angeles,90027,37,Los Angeles,Clinic,Community Clinic,-118.29835,34.09795,-13168910.73,4041961.256
595,ALTAMED GENERAL PEDIATRICS @ CHILDREN'S HOSPITAL,4650 W Sunset Blvd,Los Angeles,90027,37,Los Angeles,Clinic,Community Clinic,-118.29063,34.09812,-13168051.35,4041984.109
596,CESAR E. CHAVEZ MULTICULTURAL WELLNESS CENTER,1414 S Grand Ave,Los Angeles,90015,37,Los Angeles,Clinic,Community Clinic,-118.26545,34.03671,-13165248.32,4033731.692
597,ST JOHN'S WELL CHILD AND FAMILY CENTER - DR. LOUIS,5701 S Hoover St,Los Angeles,90037,37,Los Angeles,Clinic,Community Clinic,-118.2873589,33.99019518,-13167687.21,4027484.899
598,ARROYO VISTA FAMILY HEALTH CENTER-LINCOLN HEIGHTS,2411 N Broadway,Los Angeles,90031,37,Los Angeles,Clinic,Community Clinic,-118.21638,34.07366,-13159785.87,4038696.401
599,MISSION CITY COMTY NETWORK - PACOIMA MIDDLE SCHOOL,9919 Laurel Canyon Blvd,Pacoima,91331,37,Los Angeles,Clinic,Community Clinic,-118.42355,34.25063,-13182847.93,4062504.705
600,KHEIR HEALTH SERVICE CENTER,3727 W 6Th St,Los Angeles,90020,37,Los Angeles,Clinic,Community Clinic,-118.30369,34.06359,-13169505.18,4037343.152
601,PLANNED PARENTHOOD EAGLE ROCK EXPRESS,1578 Colorado Blvd,Los Angeles,90041,37,Los Angeles,Clinic,Community Clinic,-118.20067,34.13948,-13158037.05,4047545.535
602,NORTHEAST COMMUNITY CLINIC-MOBIL MEDICAL VAN,5820 N Figueroa St,Los Angeles,90042,37,Los Angeles,Clinic,Community Clinic,-118.19128,34.11031,-13156991.76,4043622.94
603,NORTHEAST COMMUNITY CLINIC-WILMINGTON,714 N Avalon Blvd,Wilmington,90744,37,Los Angeles,Clinic,Community Clinic,-118.26216,33.778813,-13164882.08,3999139.893
604,EL PROYECTO DEL BARRIO - AZUSA,150 N Azusa Ave,Azusa,91702,37,Los Angeles,Clinic,Community Clinic,-117.90756,34.12384,-13125408.2,4045442.198
605,NORTHEAST COMMUNITY CLINIC WOMEN'S HEALTH CENTER,5820 N Figueroa St,Los Angeles,90042,37,Los Angeles,Clinic,Community Clinic,-118.1911309,34.11010622,-13156975.16,4043595.542
606,ORTHOPAEDIC INSTITUTE FOR CHILDREN,403 W Adams Blvd,Los Angeles,90011,37,Los Angeles,Clinic,Community Clinic,-118.27371,34.02713,-13166167.82,4032444.848
607,ANTELOPE VALLEY COMMUNITY CLINIC,1122 W Avenue L12 Ste 103,Lancaster,93534,37,Los Angeles,Clinic,Community Clinic,-118.151403,34.649272,-13152552.66,4116319.498
608,VENICE FAMILY CLINIC - COLEN FAMILY HEALTH CENTER,4700 Inglewood Blvd,Culver City,90230,37,Los Angeles,Clinic,Community Clinic,-118.4146373,33.9937097,-13181855.77,4027956.77
609,ELIZABETH CENTER MOBILE MEDICAL VAN,1230 W 3Rd St,Los Angeles,90017,37,Los Angeles,Clinic,Community Clinic,-118.2592075,34.057013,-13164553.41,4036459.394
610,CALIFORNIA FAMILY CARE - WEST,4972 W Pico Blvd,Los Angeles,90016,37,Los Angeles,Clinic,Community Clinic,-118.3452028,34.04777366,-13174126.36,4035218.011
611,PRESBYTERIAN HEALTH PHYSICIANS - WOMEN'S H/C,11784 Firestone Blvd,Norwalk,90650,37,Los Angeles,Clinic,Community Clinic,-118.0822915,33.91283354,-13144859.21,4017103.042
612,APLA DENTAL SERVICES,1127 Wilshire Blvd,Los Angeles,90017,37,Los Angeles,Clinic,Community Clinic,-118.26416,34.05273,-13165104.72,4035883.92
613,DUAL DIAGNOSIS ASSESSMENT AND TREATMENT CTR INC.,12513 Burbank Blvd,Valley Village,91607,37,Los Angeles,Clinic,Community Clinic,-118.405598,34.172237,-13180849.52,4051952.102
614,JWCH NORWALK REGIONAL HEALTH CENTER,12360 Firestone Blvd,Norwalk,90650,37,Los Angeles,Clinic,Community Clinic,-118.06974,33.90612,-13143461.99,4016202.536
615,CARE NET WOMEN'S RESOURCE CENTER OF NORTH COUNTY,743 W Avenue I Ste E,Lancaster,93534,37,Los Angeles,Clinic,Community Clinic,-118.144517,34.704077,-13151786.12,4123738.082
616,BAART LYNWOOD CLINIC,11315 Atlantic Ave,Lynwood,90262,37,Los Angeles,Clinic,Community Clinic,-118.18692,33.92274,-13156506.4,4018431.953
617,NORTHEAST VALLEY HEALTH CORPORATION,6551 Van Nuys Blvd,Van Nuys,91401,37,Los Angeles,Clinic,Community Clinic,-118.44876,34.18983,-13185654.29,4054319.469
618,UNITED AMERICAN INDIAN INVOLVEMENT INC.,1125 W 6Th St,Los Angeles,90017,37,Los Angeles,Clinic,Community Clinic,-118.26284,34.0544,-13164957.78,4036108.301
619,CARE NET WOMEN'S RESOURCE CENTER OF NORTH COUNTY,44733 10Th St W,Lancaster,93534,37,Los Angeles,Clinic,Community Clinic,-118.1483841,34.696377,-13152216.6,4122695.489
620,"COMPREHENSIVE COMMUNITY HEALTH CENTERS, INC",801 S Chevy Chase Dr,Glendale,91205,37,Los Angeles,Clinic,Community Clinic,-118.2403769,34.13674415,-13162457.19,4047177.578
621,SANTA CLARITA HEALTH CENTER,18533 Soledad Canyon Rd,Santa Clarita,91351,37,Los Angeles,Clinic,Community Clinic,-118.45684,34.41648,-13186553.75,4084862.491
622,MISSION CITY COMMUNITY NETWORK - MISSION HILLS,10200 Sepulveda Blvd,Mission Hills,91345,37,Los Angeles,Clinic,Community Clinic,-118.46731,34.25574,-13187719.27,4063192.911
623,S MARK TAPER FOUNDATION CHILDREN'S CLINIC FAMILY HEALTH CENT,455 E Columbia St,Long Beach,90806,37,Los Angeles,Clinic,Community Clinic,-118.18731,33.80902,-13156549.82,4003186.163
624,COMPLETE CARE COMMUNITY HEALTH CENTER - SOUTH GATE,5831 Firestone Blvd,South Gate,90280,37,Los Angeles,Clinic,Community Clinic,-118.16378,33.94913,-13153930.47,4021972.817
625,CHILDRENS DENTAL HEALTH CLINIC,455 E Columbia St,Long Beach,90806,37,Los Angeles,Clinic,Community Clinic,-118.18731,33.80902,-13156549.82,4003186.163
626,PATHWAYS TO LIFE,1125 Cherry Ave,Long Beach,90813,37,Los Angeles,Clinic,Community Clinic,-118.167764,33.780978,-13154373.97,3999429.85
627,CENTRAL NEIGHBORHOOD HEALTH FOUNDATION,2707 S Central Ave,Los Angeles,90011,37,Los Angeles,Clinic,Community Clinic,-118.25549,34.01754,-13164139.58,4031156.807
628,M.E.N.D.,10641 San Fernando Rd,Pacoima,91331,37,Los Angeles,Clinic,Community Clinic,-118.41912,34.26324,-13182354.78,4064203.074
629,TARZANA TREATMENT CENTER FAMILY MEDICAL CLINIC,8330 Reseda Blvd,Northridge,91324,37,Los Angeles,Clinic,Community Clinic,-118.53604,34.22161,-13195370.26,4058597.134
630,NEVHC HOMELESS MOBILE CLINIC,1172 N Maclay Ave,San Fernando,91340,37,Los Angeles,Clinic,Community Clinic,-118.4241,34.29584,-13182909.15,4068594.962
631,HERALD CHRISTIAN HEALTH CENTER,923 S San Gabriel Blvd,San Gabriel,91776,37,Los Angeles,Clinic,Community Clinic,-118.09089,34.09074,-13145816.39,4040992.05
632,CLARIS HEALTH,11500 W Olympic Blvd,Los Angeles,90064,37,Los Angeles,Clinic,Community Clinic,-118.44465,34.0361,-13185196.77,4033649.75
633,ALTAMED MEDICAL GROUP-SENIOR BUENA CARE RUGBY,6330 Rugby Ave,Huntington Park,90255,37,Los Angeles,Clinic,Community Clinic,-118.22653,33.98273,-13160915.77,4026482.667
634,SAFE HARBOR WOMEN'S CLINIC,325 S Los Angeles St,Los Angeles,90013,37,Los Angeles,Clinic,Community Clinic,-118.2455288,34.0480467,-13163030.7,4035254.693
635,COMPLETE CARE COMMUNITY HEALTH CENTER,2928 E Cesar E Chavez Ave,Los Angeles,90033,37,Los Angeles,Clinic,Community Clinic,-118.20068,34.04365,-13158038.16,4034664.005
636,ARROYO VISTA FAMILY HEALTH CENTER - LOMA DRIVE,303 Loma Dr,Los Angeles,90017,37,Los Angeles,Clinic,Community Clinic,-118.26575,34.05975,-13165281.72,4036827.159
637,BIENVENIDOS COMMUNITY HEALTH CENTER,507 S Atlantic Blvd,Los Angeles,90022,37,Los Angeles,Clinic,Community Clinic,-118.15535,34.02688,-13152992.05,4032411.268
638,SCV PREGNANCY CENTER,23838 Valencia Blvd,Valencia,91355,37,Los Angeles,Clinic,Community Clinic,-118.55232,34.41325,-13197182.54,4084426.641
639,"ALL FOR HEALTH, HEALTH FOR ALL, INC.",519 E Broadway,Glendale,91205,37,Los Angeles,Clinic,Community Clinic,-118.24958,34.14636,-13163481.68,4048470.911
640,ALTAMED MEDICAL GROUP,10418 Valley Blvd,El Monte,91731,37,Los Angeles,Clinic,Community Clinic,-118.0459,34.07648,-13140808.13,4039075.392
641,NORTHEAST COMMUNITY CLINIC,5428 N Figueroa St,Los Angeles,90042,37,Los Angeles,Clinic,Community Clinic,-118.19635,34.10782,-13157556.15,4043288.164
642,"PLANNED PARENTHOOD, EAST LOS ANGELES CENTER",5068 Whittier Blvd,Los Angeles,90022,37,Los Angeles,Clinic,Community Clinic,-118.16038,34.02105,-13153551.99,4031628.22
643,EL PROYECTO DEL BARRIO - MOBILE UNIT,150 N Azusa Ave,Azusa,91702,37,Los Angeles,Clinic,Community Clinic,-117.90756,34.12384,-13125408.2,4045442.198
644,ST. JOHN'S WELL CHILD AND FAMILY CENTER,1910 Magnolia Ave,Los Angeles,90007,37,Los Angeles,Clinic,Community Clinic,-118.2864,34.03963,-13167580.46,4034123.953
645,SUN VALLEY HEALTH CENTER,Fair Ave,Sun Valley,91352,37,Los Angeles,Clinic,Community Clinic,-118.37469,34.2118,-13177408.86,4057276.511
646,CHAP - DEL MAR,3160 E Del Mar Blvd,Pasadena,91107,37,Los Angeles,Clinic,Community Clinic,-118.08553,34.14217,-13145219.72,4047907.336
647,ARROYO VISTA FAMILY HEALTH CENTER-ES HUNTINGTON DRIVE,4837 Huntington Dr N,Los Angeles,90032,37,Los Angeles,Clinic,Community Clinic,-118.17905,34.08601,-13155630.32,4040356.265
648,CSC COMMUNITY HEALTH CENTER - SAN GABRIEL VALLEY,320 S Garfield Ave,Alhambra,91801,37,Los Angeles,Clinic,Community Clinic,-118.1290846,34.0983368,-13150068.2,4042013.252
649,CENTRAL CITY COMMUNITY HEALTH CENTER MOBILE UNIT,5968 S Central Ave,Los Angeles,90001,37,Los Angeles,Clinic,Community Clinic,-118.256441,33.98568,-13164245.45,4026878.707
650,PICO ALISO COMMUNITY CLINIC,1625 E 4Th St,Los Angeles,90033,37,Los Angeles,Clinic,Community Clinic,-118.222481,34.042944,-13160465.04,4034569.158
651,"SOUTHERN CALIFORNIA MEDICAL CENTER, INC.",12100 Valley Blvd,El Monte,91732,37,Los Angeles,Clinic,Community Clinic,-118.01664,34.06143,-13137550.92,4037052.901
652,WISE AND HEALTHY AGING,1527 4Th St,Santa Monica,90401,37,Los Angeles,Clinic,Community Clinic,-118.49294,34.01455,-13190572.39,4030755.249
653,CHILDREN'S CLINIC AT THE LONG BEACH MULTI-SER CTR FOR THE HO,1301 W 12Th St,Long Beach,90813,37,Los Angeles,Clinic,Community Clinic,-118.20895,33.78184,-13158958.77,3999545.299
654,ST. JOHN'S WELL CHILD AND FAMILY CENTER,6505 8Th Ave,Los Angeles,90043,37,Los Angeles,Clinic,Community Clinic,-118.32654,33.98053,-13172048.83,4026187.326
655,FAMILY HEALTH CENTER,1601 Monte Vista Ave,Claremont,91711,37,Los Angeles,Clinic,Community Clinic,-117.6984781,34.1131668,-13102133.31,4044007.041
656,"MISSION CITY COMMUNITY NETWORK, INC.",18905 Sherman Way,Reseda,91335,37,Los Angeles,Clinic,Community Clinic,-118.545002,34.201165,-13196367.9,4055845.003
657,KID'S COMMUNITY CLINIC OF BURBANK,400 W Elmwood Ave,Burbank,91506,37,Los Angeles,Clinic,Community Clinic,-118.31126,34.16685,-13170347.87,4051227.309
658,QUEENSCARE HEALTH CENTERS  - EASTSIDE,4560 E Cesar E Chavez Ave,Los Angeles,90022,37,Los Angeles,Clinic,Community Clinic,-118.1676,34.04058,-13154355.71,4034251.574
659,CENTRAL MEDICAL CLINIC,3533 W Pico Blvd,Los Angeles,90019,37,Los Angeles,Clinic,Community Clinic,-118.31931,34.047164,-13171243.99,4035136.102
660,ALTAMED MEDICAL GROUP SENIOR BUENA CARE GRAND PLAZA,701 W Cesar E Chavez Ave,Los Angeles,90012,37,Los Angeles,Clinic,Community Clinic,-118.24392,34.0607,-13162851.61,4036954.811
661,DE NOVO HEALTH CARE,803 E Rosecrans Ave,East Rancho Dominguez,90221,37,Los Angeles,Clinic,Community Clinic,-118.2153,33.90348,-13159665.65,4015848.446
662,HOLLYWOOD MEDICAL AND MENTAL HEALTH SERVICES,5015 W Pico Blvd,Los Angeles,90019,37,Los Angeles,Clinic,Community Clinic,-118.34646,34.04782,-13174266.31,4035224.237
663,"ALL FOR HEALTH, HEALTH FOR ALL, INC.",520 E Broadway,Glendale,91205,37,Los Angeles,Clinic,Community Clinic,-118.24918,34.14631,-13163437.15,4048464.186
664,ST JOHN'S CHILD AND FAMILY CENTER,808 W 58Th St,Los Angeles,90037,37,Los Angeles,Clinic,Community Clinic,-118.28749,33.98966,-13167701.8,4027413.046
665,PLANNED PARENTHOOD OF LOS ANGELES S. MARK TAPER FOR MEDICAL,400 W 30Th St,Los Angeles,90007,37,Los Angeles,Clinic,Community Clinic,-118.2757011,34.0235402,-13166389.47,4031962.682
666,DUAL DIAGNOSIS ASSESSMENT AND TREATMENT CENTER INC.,16550 Ventura Blvd,Encino,91436,37,Los Angeles,Clinic,Community Clinic,-118.4934629,34.1577011,-13190630.6,4049996.481
667,ANTELOPE VALLEY COMMUNITY CLINIC MOBILE HEALTH CLINIC II,45074 10Th St W,Lancaster,93534,37,Los Angeles,Clinic,Community Clinic,-118.1481053,34.7020337,-13152185.57,4123461.406
668,ANTELOPE VALLEY COMMUNITY CLINIC-PALMDALE,3005 E Palmdale Blvd,Palmdale,93550,37,Los Angeles,Clinic,Community Clinic,-118.075521,34.5807421,-13144105.52,4107049.961
669,ANTELOPE VALLEY COMMUNITY CLINIC MOBILE HEALTH CLINIC I,45074 10Th St W,Lancaster,93534,37,Los Angeles,Clinic,Community Clinic,-118.1481053,34.7020337,-13152185.57,4123461.406
670,PLANNED PARENTHOOD ALHAMBRA HEALTH CENTER,320 S Garfield Ave,Alhambra,91801,37,Los Angeles,Clinic,Community Clinic,-118.12446,34.09177,-13149553.39,4041130.503
671,NEWHALL HEALTH CENTER,23772 Newhall Ave,Newhall,91321,37,Los Angeles,Clinic,Community Clinic,-118.51596,34.37156,-13193134.96,4078802.581
672,NORTHEAST COMMUNITY CLINIC - GRAND,1400 S Grand Ave,Los Angeles,90015,37,Los Angeles,Clinic,Community Clinic,-118.26545,34.03702,-13165248.32,4033773.335
673,THE FAMILY CLINIC OF LONG BEACH,1045 Atlantic Ave,Long Beach,90813,37,Los Angeles,Clinic,Community Clinic,-118.1853912,33.7802376,-13156336.22,3999330.688
674,TORRANCE MEMORIAL PHYSICIAN NETWORK,855 Manhattan Beach Blvd,Manhattan Beach,90266,37,Los Angeles,Clinic,Community Clinic,-118.4014443,33.8873559,-13180387.14,4013686.034
675,"AAA COMPREHENSIVE HEALTHCARE, INC.",18607 Ventura Blvd,Tarzana,91356,37,Los Angeles,Clinic,Community Clinic,-118.5388067,34.1699408,-13195678.24,4051643.156
676,GLOBAL MEDICAL CLINIC,1110 W Anaheim St,Wilmington,90744,37,Los Angeles,Clinic,Community Clinic,-118.275773,33.7787897,-13166397.48,3999136.773
677,"ELIZABETH CENTER FOR CANCER DETECTION, THE",1127 Wilshire Blvd,Los Angeles,90017,37,Los Angeles,Clinic,Community Clinic,-118.263821,34.0531639,-13165066.98,4035942.218
678,"OBRIA MEDICAL CLINICS OF SOUTHERN CALIFORNIA, INC.",261 E Willow St,Long Beach,90806,37,Los Angeles,Clinic,Community Clinic,-118.190141,33.804467,-13156864.97,4002576.191
679,CHAP - LAKE,1800 N Lake Ave,Pasadena,91104,37,Los Angeles,Clinic,Community Clinic,-118.13187,34.17684,-13150378.27,4052571.446
680,HUNTINGTON PARK FAMILY HEALTH CENTER,2680 Saturn Ave,Huntington Park,90255,37,Los Angeles,Clinic,Community Clinic,-118.2228679,33.97674025,-13160508.1,4025678.582
